Activity,User,Trial Number,Time,Arduino Time,accel_X,accel_Y,accel_Z,gyro_X,gyro_Y,gyro_Z,GT
,,,60779.548,1054.824951171875,11.586047172546387,-0.727418065,-0.196211457,1.9645426273345947,0.5021312236785889,-1.111774802,4
,,,60779.579,1054.842041015625,10.212566375732422,-0.727418065,-2.976671457,2.4471261501312256,0.5510004162788391,-1.111774802,4
,,,60779.668,1054.9520263671875,14.855839729309082,0.9906285405158997,2.1200411319732666,2.2992966175079346,1.0372490882873535,-1.815491438,4
,,,60779.698,1054.9820556640625,14.855839729309082,-16.33101463,8.196614265441895,4.4764204025268555,1.0372490882873535,-3.606548309,4
,,,60779.728,1054.991943359375,22.438695907592773,-16.33101463,0.46779680252075195,8.574104309082031,1.6884315013885498,-3.606548309,4
,,,60779.773,1055.051025390625,15.822540283203125,14.823535919189453,-27.66222572,11.776259422302246,2.155132532119751,-8.695055962,4
,,,60779.803,1055.0799560546875,15.822540283203125,30.856643676757812,-26.48615265,2.387261152267456,2.155132532119751,-9.06768322,4
,,,60779.848,1055.0999755859375,23.921049118041992,30.856643676757812,-11.79541874,-1.491732955,3.252246618270874,-9.06768322,4
,,,60779.908,1055.185059,12.614960670471191,-10.50568771,-9.771091461,0.10384709388017654,4.239404678344727,-10.02674198,4
,,,60779.938,1055.2149658203125,12.614960670471191,-16.66122437,-2.919243574,-0.376292974,4.239404678344727,-8.178263664,4
,,,60779.968,1055.2359619140625,8.400003433227539,-16.66122437,-7.548159122,-3.872885466,7.004180431365967,-8.178263664,4
,,,60780.028,1055.292969,-2.224128723,-20.57349014,-11.24866009,-2.309070587,8.492247581481934,0.2871066629886627,4
,,,60780.088,1055.352051,4.043870449066162,-5.485546112,-5.63150835,0.095294975,7.4611077308654785,3.3573155403137207,4
,,,60780.133,1055.4119873046875,14.44905948638916,-4.079762459,-0.384048045,-2.098932743,5.878966808319092,7.378030300140381,4
,,,60780.163,1055.4420166015625,14.44905948638916,0.32183465361595154,-6.052645206,4.134335994720459,5.878966808319092,6.693861484527588,4
,,,60780.193,1055.4549560546875,23.50349998474121,0.32183465361595154,-17.04886055,8.227132797241211,3.8936550617218018,6.693861484527588,4
,,,60780.253,1055.5150146484375,18.37687873840332,13.049259185791016,-21.76990318,7.534411430358887,3.729943037033081,3.1166346073150635,4
,,,60780.298,1055.5760498046875,16.272390365600586,-0.314656168,-18.41635895,5.748241901397705,0.4691444933414459,2.289522886276245,4
,,,60780.328,1055.605957,16.272390365600586,7.189235687255859,-18.52403641,5.694485664367676,0.4691444933414459,1.027475357055664,4
